[08:27:08.867] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20170309
[08:27:10.596] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20161212
[08:27:12.320] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20180910
[08:27:14.057] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20200708
[08:27:15.160] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20160104
[08:27:15.790] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20190905
[08:27:17.521] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20230504
[08:27:17.931] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20160104
[08:27:18.649] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20240104
[08:27:19.253] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20171204
[08:27:19.366] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20200624
[08:27:20.084] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20200612
[08:27:20.801] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20211102
[08:27:20.987] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20230105
[08:27:21.518] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20240315
[08:27:22.236] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20240228
[08:27:22.714] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20170425
[08:27:22.950] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20221005
[08:27:23.669] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20170118
[08:27:24.389] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20161228
[08:27:24.512] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20240102
[08:27:25.103] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20240130
[08:27:25.816] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20180320
[08:27:26.216] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20250110
[08:27:26.538] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20220617
[08:27:27.253] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20210923
[08:27:27.968] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20210422
[08:27:28.686] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20210303
[08:27:29.243] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20250110
[08:27:29.400] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20180718
[08:27:29.963] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20170425
[08:27:30.118] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20201016
[08:27:30.833] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20210728
[08:27:31.553] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20231228
[08:27:31.722] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20231227
[08:27:32.849] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20160104
[08:27:33.422] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20170425
[08:27:35.152] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20220802
[08:27:36.870] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20160104
[08:27:36.872] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20170112
[08:34:08.794] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20160104
[08:37:05.969] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20160104
[08:37:07.517] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20190214
[08:37:08.233] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20230504
[08:37:09.948] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20230424
[08:37:10.375] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20160104
[08:37:11.662] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20201012
[08:37:13.385] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20210114
[08:37:14.402] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20160104
[08:37:15.115] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20210531
[08:37:15.118] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20240801
[08:37:16.841] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20220706
[08:37:16.842] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20211216
[08:37:18.570] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20221104
[08:37:18.572] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20230710
[08:37:20.301] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20210621
[08:37:22.027] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20210805
[08:37:23.756] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20190603
[08:37:25.482] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20220322
[08:37:27.210] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20241014
[08:37:28.928] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20170612
[08:37:30.658] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20220303
[08:37:32.392] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20230921
[08:37:34.125] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20190628
[08:37:35.848] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20220426
[08:37:37.571] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20170428
[08:37:39.302] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20230927
[08:37:41.025] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20190607
[08:37:42.758] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20210811
[08:37:44.489] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20210507
[08:37:46.213] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20190528
[08:37:47.954] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20210108
[08:37:50.992] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20210108
[08:37:51.707] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20171117
[08:37:53.435] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20200918
[08:37:55.159] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20190430
[08:37:56.336] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20160104
[08:37:56.893] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20190131
[08:37:58.607] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20220915
[08:37:59.108] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20160104
[08:37:59.624] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20171214
[08:38:00.138] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20190705
[08:38:00.337] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20191128
[08:38:00.653] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20210111
[08:38:01.166] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20220725
[08:38:02.067] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20230620
[08:38:02.267] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20160104
[08:38:03.790] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20200924
[08:38:05.515] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20210322
[08:38:06.278] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20160104
[08:38:06.900] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20171214
[08:38:07.234] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20170428
[08:38:08.955] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20220117
[08:38:10.689] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20210927
[08:38:12.418] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20240909
[08:38:14.128] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20190924
[08:38:15.854] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20240201
[08:38:17.587] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20170224
[08:38:19.311] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20200326
[08:38:21.038] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20230927
[08:38:22.760] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20210105
[08:39:03.971] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20160104
[08:39:06.720] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20160104
[08:39:07.426] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20241002
[08:39:08.148] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20240216
[08:39:08.869] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20230907
[08:39:09.575] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20200901
[08:39:10.282] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20240522
[08:39:11.002] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20170522
[08:39:11.723] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20180404
[08:39:12.431] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20250210
[08:39:13.138] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20230922
[08:39:13.857] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20210908
[08:39:14.571] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20200618
[08:39:15.286] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20210521
[08:39:15.994] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20200724
[08:39:16.713] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20200901
[08:39:17.423] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20240110
[08:39:18.136] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20170309
[08:39:18.855] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20240429
[08:39:19.574] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20240814
[08:39:20.290] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20161222
[08:39:21.585] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20160104
[08:42:27.989] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20160104
[08:42:32.108] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20160104
[08:42:36.150] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20160104
[08:42:36.864] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20201005
[08:42:38.607] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20250131
[08:42:40.327] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20170914
[08:42:42.051] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20231124
[08:42:43.774] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20230725
[08:42:45.504] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20191023
[08:42:47.226] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20211001
[08:42:48.944] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20190528
[08:42:50.675] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20210802
[08:42:52.404] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20221206
[08:42:54.135] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20231129
[08:42:55.861] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20180604
[08:42:57.579] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20230927
[08:42:59.308] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20180201
[08:42:59.457] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20160104
[08:43:01.039] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20190517
[08:43:02.239] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20160104
[08:43:02.749] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20171214
[08:43:02.762] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20240425
[08:43:03.263] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20190705
[08:43:03.773] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20210111
[08:43:04.283] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20220725
[08:43:04.481] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20220706
[08:43:05.375] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20160104
[08:43:06.211] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20200422
[08:43:07.934] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20180829
[08:43:09.411] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20160104
[08:43:09.691] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20241118
[08:43:10.036] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20171214
[08:43:12.719] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20241118
[08:43:13.433] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20241107
[08:43:15.155] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20190911
[08:43:16.884] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20181127
[08:43:18.603] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20240313
[08:43:20.331] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20250131
[08:43:22.043] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20190805
[08:43:23.780] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20190715
[08:43:25.506] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20170404
[08:43:27.232] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20220221
[08:43:28.968] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20180126
[08:43:30.699] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20161212
[08:43:32.424] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20170203
[08:43:34.153] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20190319
[08:43:35.886] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20170830
[08:43:37.611] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20180207
[08:43:39.344] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20200305
[08:43:41.075] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20240819
[08:43:42.807] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20220712
[08:43:44.530] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20180604
[08:44:48.003] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20160104
[08:44:48.004] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20160104
[08:44:49.436] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20160104
[08:44:52.464] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20160104
[08:44:53.177] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20210625
[08:44:54.908] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20170102
[08:44:56.626] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20201222
[08:44:58.356] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20240521
[08:45:00.080] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20210526
[08:45:01.811] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20250110
[08:45:03.539] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20180314
[08:45:04.868] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20160104
[08:45:05.265] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20180703
[08:45:06.991] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20230424
[08:45:07.898] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20160104
[08:45:08.613] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20200228
[08:45:08.722] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20200204
[08:45:10.333] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20240717
[08:45:10.441] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20241029
[08:45:12.056] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20200924
[08:45:12.165] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20170824
[08:45:13.788] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20240801
[08:45:13.898] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20241224
[08:45:15.524] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20200803
[08:45:15.634] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20191128
[08:45:17.255] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20210226
[08:45:17.353] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20200527
[08:45:18.982] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20220310
[08:45:19.083] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20210802
[08:45:20.700] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20190513
[08:45:20.795] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20201015
[08:45:22.422] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20210818
[08:45:22.526] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20190628
[08:45:24.151] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20220325
[08:45:24.243] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20240319
[08:45:25.863] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20230705
[08:45:27.584] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20181112
[08:45:29.314] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20190507
[08:45:31.035] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20190225
[08:45:32.760] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20180910
[08:45:34.491] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20210811
[08:45:36.223] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20180111
[08:45:37.952] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20240215
[08:45:39.685] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20181122
[08:46:14.024] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20160104
[08:46:20.180] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20160104
[08:46:22.878] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20160104
[08:46:23.393] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20171214
[08:46:23.904] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20190705
[08:46:24.419] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20210111
[08:46:24.931] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20220725
[08:46:26.012] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20160104
[08:46:30.046] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20160104
[08:46:30.566] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20160104
[08:46:30.674] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20171214
[08:46:33.607] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20160104
[08:46:34.324] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20230516
[08:46:36.044] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20190319
[08:46:37.774] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20180604
[08:46:39.510] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20221019
[08:46:41.241] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20190507
[08:46:42.974] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20230921
[08:46:44.703] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20240927
[08:46:46.434] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20230322
[08:46:48.171] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20190719
[08:46:49.901] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20210421
[08:46:51.611] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20180723
[08:46:53.339] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20230912
[08:46:55.081] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20241118
[08:46:56.789] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20231108
[08:46:58.516] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20191122
[08:47:00.247] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20221206
[08:47:01.973] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20190814
[08:47:03.696] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20230110
[08:47:05.422] Fragment Rerender - Config: ('KRWTSY', '20160104', '20260123'), Selected: 20240617
[09:03:30.860] Fragment Rerender - Config: ('KRWQ3L', '20230118', '20260123'), Selected: 20230118
[09:03:46.315] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20160104
[09:03:49.514] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20160104
[09:03:51.614] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20170515
[09:03:53.254] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20180413
[09:03:58.218] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20160616
[09:03:59.182] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20160906
[09:03:59.885] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20170102
[09:04:12.271] Fragment Rerender - Config: ('KRWQ3L', '20170119', '20260123'), Selected: 20170119
[09:04:29.848] Fragment Rerender - Config: ('KRWQ3L', '20170119', '20260123'), Selected: 20170119
[09:04:32.115] Fragment Rerender - Config: ('KRWQ3L', '20170119', '20260123'), Selected: 20190619
[09:04:35.296] Fragment Rerender - Config: ('KRWQ3L', '20170119', '20260123'), Selected: 20200131
[09:09:36.347] Fragment Rerender - Config: ('KRWQ3L', '20170119', '20260123'), Selected: 20170119
[09:10:25.261] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20160104
[09:10:37.953] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20160104
[09:10:41.628] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20160802
[09:10:44.569] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20160104
[09:10:47.083] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20160622
[09:10:48.231] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20160104
[09:10:49.140] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20160510
[09:10:49.834] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20161019
[09:10:50.805] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20170306
[09:10:51.433] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20170919
[09:10:52.269] Fragment Rerender - Config: ('KRWQ3L', '20160104', '20260123'), Selected: 20180315
[09:10:59.898] Fragment Rerender - Config: ('KRWQ3L', '20160120', '20260123'), Selected: 20160120
[09:11:07.288] Fragment Rerender - Config: ('KRWQ3L', '20210121', '20260123'), Selected: 20210121
[09:11:14.046] Fragment Rerender - Config: ('KRWQ3L', '20210121', '20260123'), Selected: 20210121
[09:11:15.183] Fragment Rerender - Config: ('KRWQ3L', '20210121', '20260123'), Selected: 20210430
